2	1	0.500000
3	1	0.500000
3	2	1.000000
4	1	0.500000
4	2	1.000000
4	3	1.000000
5	2	0.500000
5	3	0.500000
5	4	0.500000
6	1	0.500000
6	2	1.000000
6	3	1.000000
6	4	1.000000
6	5	0.500000
7	2	0.500000
7	3	0.500000
7	4	0.500000
7	5	1.000000
7	6	0.500000
8	1	0.500000
8	2	1.000000
8	3	1.000000
8	4	1.000000
8	5	0.500000
8	6	1.000000
8	7	0.500000
9	1	1.000000
9	2	1.500000
9	3	1.500000
9	4	1.500000
9	5	1.000000
9	6	1.500000
9	7	1.000000
9	8	1.500000
10	1	0.500000
10	2	1.000000
10	3	1.000000
10	4	1.000000
10	5	0.500000
10	6	1.000000
10	7	0.500000
10	8	1.000000
10	9	1.500000
11	1	1.000000
11	2	0.500000
11	3	0.500000
11	4	0.500000
11	6	0.500000
11	8	0.500000
11	9	1.000000
11	10	0.500000
12	2	0.500000
12	3	0.500000
12	4	0.500000
12	5	1.000000
12	6	0.500000
12	7	1.000000
12	8	0.500000
12	9	1.000000
12	10	0.500000
13	1	0.500000
13	2	1.000000
13	3	1.000000
13	4	1.000000
13	5	0.500000
13	6	1.000000
13	7	0.500000
13	8	1.000000
13	9	1.500000
13	10	1.000000
13	11	0.500000
13	12	0.500000
14	1	0.500000
14	2	1.000000
14	3	1.000000
14	4	1.000000
14	5	0.500000
14	6	1.000000
14	7	0.500000
14	8	1.000000
14	9	1.500000
14	10	1.000000
14	11	0.500000
14	12	0.500000
14	13	1.000000
15	5	1.000000
15	13	1.500000
16	1	1.000000
16	2	0.500000
16	3	0.500000
16	4	0.500000
16	6	0.500000
16	8	0.500000
16	9	1.000000
16	10	0.500000
16	11	1.000000
16	13	0.500000
16	14	0.500000
17	1	1.500000
17	2	1.000000
17	3	1.000000
17	4	1.000000
17	5	0.500000
17	6	1.000000
17	7	0.500000
17	8	1.000000
17	9	1.500000
17	10	1.000000
17	11	1.500000
17	12	0.500000
17	13	1.000000
17	14	1.000000
17	16	1.500000
18	1	1.000000
18	2	0.500000
18	3	0.500000
18	4	0.500000
18	6	0.500000
18	8	0.500000
18	9	1.000000
18	10	0.500000
18	11	1.000000
18	13	0.500000
18	14	0.500000
18	16	1.000000
18	17	1.500000
19	1	1.000000
19	2	0.500000
19	3	0.500000
19	4	0.500000
19	5	1.500000
19	6	1.000000
19	7	1.500000
19	8	0.500000
19	9	1.000000
19	10	1.000000
19	11	1.000000
19	12	1.500000
19	13	0.500000
19	14	0.500000
19	16	1.000000
19	17	1.500000
19	18	1.000000
20	1	0.500000
20	2	1.000000
20	3	1.000000
20	4	1.000000
20	5	0.500000
20	6	1.000000
20	7	0.500000
20	8	1.000000
20	9	1.500000
20	10	1.000000
20	11	0.500000
20	12	0.500000
20	13	1.000000
20	14	1.000000
20	16	0.500000
20	17	1.000000
20	18	0.500000
20	19	0.500000
21	1	0.500000
21	2	1.000000
21	3	1.000000
21	4	1.000000
21	5	0.500000
21	6	1.000000
21	7	0.500000
21	8	1.000000
21	9	1.500000
21	10	1.000000
21	11	0.500000
21	12	0.500000
21	13	1.000000
21	14	1.000000
21	16	0.500000
21	17	1.000000
21	18	0.500000
21	19	0.500000
21	20	1.000000
22	1	0.500000
22	2	1.000000
22	3	1.000000
22	4	1.000000
22	5	0.500000
22	6	1.000000
22	7	0.500000
22	8	1.000000
22	9	1.500000
22	10	1.000000
22	11	0.500000
22	12	0.500000
22	13	1.000000
22	14	1.000000
22	16	0.500000
22	17	1.000000
22	18	0.500000
22	19	1.000000
22	20	1.000000
22	21	1.000000
25	24	1.000000
26	24	0.500000
27	24	0.500000
28	24	1.000000
28	25	0.500000
28	26	0.500000
28	27	1.500000
29	24	0.500000
29	25	1.000000
29	28	0.500000
30	24	0.500000
30	25	1.500000
30	28	1.000000
30	29	1.500000
31	24	1.000000
31	25	0.500000
31	26	0.500000
31	27	0.500000
31	28	1.000000
31	29	0.500000
31	30	1.000000
33	24	1.000000
33	26	0.500000
33	27	0.500000
33	28	1.000000
33	29	0.500000
33	30	0.500000
33	31	1.000000
34	25	1.000000
34	27	0.500000
34	28	1.000000
34	29	1.000000
34	30	1.500000
34	31	0.500000
35	24	1.000000
35	26	0.500000
35	27	0.500000
35	28	1.000000
35	29	0.500000
35	30	0.500000
35	31	1.000000
35	33	1.000000
36	24	1.500000
36	26	1.000000
36	27	1.000000
36	28	1.500000
36	29	1.000000
36	30	1.000000
36	31	1.500000
36	33	1.500000
36	34	0.500000
36	35	1.500000
37	23	0.500000
38	23	1.500000
38	37	1.000000
39	26	1.000000
39	35	0.500000
41	40	1.500000
43	42	1.000000
44	42	1.000000
44	43	1.000000
45	42	1.000000
45	43	1.000000
45	44	1.000000
46	45	0.500000
47	42	1.000000
47	43	1.000000
47	44	1.000000
47	45	1.000000
48	42	1.000000
48	43	1.000000
48	44	1.000000
48	45	1.000000
48	47	1.000000
49	42	1.500000
49	43	1.500000
49	44	1.500000
49	45	1.500000
49	47	1.500000
49	48	1.500000
50	42	1.000000
50	43	1.000000
50	44	1.000000
50	45	1.000000
50	46	1.500000
50	47	1.000000
50	48	1.000000
50	49	1.500000
51	42	1.000000
51	43	1.000000
51	44	1.000000
51	45	1.000000
51	47	1.000000
51	48	1.000000
51	49	1.500000
51	50	1.000000
52	46	0.500000
53	40	0.500000
53	41	0.500000
53	42	1.000000
54	46	0.500000
54	52	1.000000
55	46	0.500000
55	52	1.000000
55	54	1.000000
56	42	1.000000
56	43	1.000000
56	44	1.000000
56	45	1.000000
56	47	1.000000
56	48	1.000000
56	49	1.500000
56	50	1.000000
56	51	1.000000
57	42	1.000000
57	43	1.000000
57	44	1.000000
57	45	1.000000
57	47	1.000000
57	48	1.000000
57	49	1.500000
57	50	1.000000
57	51	1.000000
57	52	0.500000
57	54	0.500000
57	55	0.500000
57	56	1.000000
58	32	1.500000
58	40	0.500000
58	41	1.000000
58	53	1.000000
59	46	0.500000
59	52	1.000000
59	54	1.000000
59	55	1.000000
59	57	0.500000
60	46	0.500000
60	51	1.000000
60	52	1.000000
60	54	1.000000
60	55	1.000000
60	57	0.500000
60	59	1.000000
61	40	1.000000
61	41	1.500000
61	58	0.500000
62	42	1.000000
62	43	1.000000
62	44	1.000000
62	45	1.000000
62	47	1.000000
62	48	1.000000
62	49	1.500000
62	50	1.000000
62	51	1.000000
62	52	0.500000
62	54	0.500000
62	55	0.500000
62	56	1.000000
62	57	1.000000
62	59	0.500000
62	60	0.500000
63	40	0.500000
63	41	1.000000
63	53	1.000000
63	58	1.000000
63	61	1.000000
64	46	0.500000
64	52	1.000000
64	54	1.000000
64	55	1.000000
64	57	0.500000
64	59	1.000000
64	60	1.000000
64	62	0.500000
65	40	1.000000
65	41	1.500000
65	58	0.500000
65	61	1.000000
65	63	0.500000
66	46	0.500000
66	52	1.000000
66	54	1.000000
66	55	1.000000
66	57	0.500000
66	59	1.000000
66	60	1.000000
66	62	0.500000
66	64	1.000000
67	32	0.500000
67	40	1.000000
67	41	1.500000
67	53	1.500000
67	58	1.500000
67	61	1.000000
67	63	1.500000
67	65	1.000000
68	46	0.500000
68	52	1.000000
68	54	1.000000
68	55	1.000000
68	57	0.500000
68	59	1.000000
68	60	1.000000
68	62	0.500000
68	64	1.000000
68	66	1.000000
69	46	0.500000
69	52	1.000000
69	54	1.000000
69	55	1.000000
69	57	0.500000
69	59	1.000000
69	60	1.000000
69	62	0.500000
69	64	1.000000
69	66	1.000000
69	68	1.000000
70	46	0.500000
70	52	1.000000
70	54	1.000000
70	55	1.000000
70	57	0.500000
70	59	1.000000
70	60	1.000000
70	62	0.500000
70	64	1.000000
70	66	1.000000
70	68	1.000000
70	69	1.000000
71	46	0.500000
71	52	1.000000
71	54	1.000000
71	55	1.000000
71	57	0.500000
71	59	1.000000
71	60	1.000000
71	62	0.500000
71	64	1.000000
71	66	1.000000
71	68	1.000000
71	69	1.000000
71	70	1.000000
72	42	1.000000
72	43	1.000000
72	44	1.000000
72	45	1.000000
72	47	1.000000
72	48	1.000000
72	49	1.500000
72	50	1.000000
72	51	1.000000
72	56	1.000000
72	57	1.000000
72	62	1.000000
73	42	1.000000
73	43	1.000000
73	44	1.000000
73	45	1.000000
73	47	1.000000
73	48	1.000000
73	49	1.500000
73	50	1.000000
73	51	1.000000
73	52	0.500000
73	54	0.500000
73	55	0.500000
73	56	1.000000
73	57	1.000000
73	59	0.500000
73	60	0.500000
73	62	1.000000
73	64	0.500000
73	66	1.000000
73	68	0.500000
73	69	1.000000
73	70	0.500000
73	71	0.500000
73	72	1.000000
74	46	1.000000
74	52	1.500000
74	54	1.500000
74	55	1.500000
74	57	1.000000
74	59	1.500000
74	60	1.500000
74	62	1.000000
74	64	1.500000
74	66	1.500000
74	68	1.500000
74	69	1.500000
74	70	1.500000
74	71	1.500000
74	73	1.000000
75	46	0.500000
75	52	1.000000
75	54	1.000000
75	55	1.000000
75	57	0.500000
75	59	1.000000
75	60	1.000000
75	62	0.500000
75	64	1.000000
75	66	1.000000
75	68	1.000000
75	69	1.000000
75	70	1.000000
75	71	1.000000
75	73	0.500000
75	74	1.500000
76	42	0.500000
76	43	0.500000
76	44	0.500000
76	45	0.500000
76	46	0.500000
76	47	0.500000
76	48	0.500000
76	49	1.000000
76	50	0.500000
76	51	0.500000
76	52	1.000000
76	54	1.000000
76	55	1.000000
76	56	0.500000
76	57	0.500000
76	59	1.000000
76	60	1.000000
76	62	0.500000
76	64	1.000000
76	66	1.000000
76	68	1.000000
76	69	1.000000
76	70	1.000000
76	71	1.000000
76	72	0.500000
76	73	0.500000
76	74	1.500000
76	75	1.000000
77	65	1.000000
78	65	1.500000
78	77	0.500000
79	40	0.500000
79	41	1.000000
79	61	0.500000
79	65	0.500000
79	67	0.500000
79	77	1.000000
79	78	0.500000
80	40	1.000000
80	41	1.500000
80	58	0.500000
80	61	1.000000
80	63	0.500000
80	65	1.000000
80	67	1.000000
80	78	0.500000
80	79	0.500000
81	40	1.000000
81	41	1.500000
81	58	0.500000
81	61	1.000000
81	63	0.500000
81	65	1.000000
81	67	1.000000
81	79	0.500000
81	80	1.000000
82	40	1.500000
82	41	1.000000
82	42	1.000000
82	49	0.500000
82	81	0.500000
83	40	1.000000
83	41	1.500000
83	58	0.500000
83	61	1.000000
83	63	0.500000
83	65	1.000000
83	67	1.000000
83	79	0.500000
83	80	1.000000
83	81	1.000000
83	82	0.500000
84	40	1.000000
84	41	1.500000
84	42	1.000000
84	49	0.500000
84	58	0.500000
84	61	1.000000
84	63	0.500000
84	65	1.000000
84	67	1.000000
84	79	0.500000
84	80	1.000000
84	81	1.000000
84	83	1.000000
85	40	1.500000
85	41	1.000000
85	61	0.500000
85	65	0.500000
85	67	0.500000
85	80	0.500000
85	81	0.500000
85	82	1.000000
85	83	0.500000
85	84	0.500000
86	42	1.500000
86	43	0.500000
86	44	0.500000
86	45	0.500000
86	47	0.500000
86	48	0.500000
86	49	1.000000
86	50	0.500000
86	51	0.500000
86	56	0.500000
86	57	0.500000
86	62	0.500000
86	72	0.500000
86	73	0.500000
86	82	0.500000
86	84	0.500000
87	40	1.000000
87	41	1.500000
87	58	0.500000
87	61	1.000000
87	63	0.500000
87	65	1.000000
87	67	1.000000
87	78	0.500000
87	79	0.500000
87	80	1.000000
87	81	1.000000
87	83	1.000000
87	84	1.000000
87	85	0.500000
88	40	1.000000
88	41	1.500000
88	58	0.500000
88	61	1.000000
88	63	0.500000
88	65	1.000000
88	67	1.000000
88	77	0.500000
88	79	0.500000
88	80	1.000000
88	81	1.000000
88	83	1.000000
88	84	1.000000
88	85	0.500000
88	87	1.000000
89	40	1.500000
89	41	1.000000
89	61	0.500000
89	65	0.500000
89	67	0.500000
89	80	0.500000
89	81	0.500000
89	82	1.000000
89	83	0.500000
89	84	0.500000
89	85	1.000000
89	87	0.500000
89	88	0.500000
90	40	1.000000
90	41	1.500000
90	58	0.500000
90	61	1.000000
90	63	0.500000
90	65	1.000000
90	67	1.000000
90	79	0.500000
90	80	1.000000
90	81	1.000000
90	82	0.500000
90	83	1.000000
90	84	1.000000
90	85	0.500000
90	87	1.000000
90	88	1.000000
90	89	0.500000
91	40	1.000000
91	41	0.500000
91	42	1.500000
91	43	0.500000
91	44	0.500000
91	47	0.500000
91	48	0.500000
91	49	1.000000
91	82	0.500000
91	84	0.500000
91	85	0.500000
91	86	1.000000
91	89	0.500000
92	40	0.500000
92	41	1.000000
92	61	0.500000
92	65	1.500000
92	67	0.500000
92	77	0.500000
92	78	1.000000
92	80	0.500000
92	81	0.500000
92	83	0.500000
92	84	0.500000
92	87	0.500000
92	88	0.500000
92	90	0.500000
93	40	1.000000
93	41	1.500000
93	58	0.500000
93	61	1.000000
93	63	0.500000
93	65	1.000000
93	67	1.000000
93	77	0.500000
93	79	0.500000
93	80	1.000000
93	81	1.000000
93	83	1.000000
93	84	1.000000
93	85	0.500000
93	87	1.000000
93	88	1.000000
93	89	0.500000
93	90	1.000000
93	92	0.500000
94	40	1.000000
94	41	1.500000
94	58	0.500000
94	61	1.000000
94	63	0.500000
94	65	1.000000
94	67	1.000000
94	78	0.500000
94	79	0.500000
94	80	1.000000
94	81	1.000000
94	83	1.000000
94	84	1.000000
94	85	0.500000
94	87	1.000000
94	88	1.000000
94	89	0.500000
94	90	1.000000
94	92	0.500000
94	93	1.000000
95	40	1.000000
95	41	1.500000
95	58	0.500000
95	61	1.000000
95	63	0.500000
95	65	1.000000
95	67	1.000000
95	78	0.500000
95	79	0.500000
95	80	1.000000
95	81	1.000000
95	83	1.000000
95	84	1.000000
95	85	0.500000
95	87	1.000000
95	88	1.000000
95	89	0.500000
95	90	1.000000
95	92	0.500000
95	93	1.000000
95	94	1.000000
96	40	1.500000
96	41	1.000000
96	61	0.500000
96	65	0.500000
96	67	0.500000
96	80	0.500000
96	81	0.500000
96	82	1.000000
96	83	0.500000
96	84	0.500000
96	85	1.000000
96	87	0.500000
96	88	0.500000
96	89	1.000000
96	90	0.500000
96	91	0.500000
96	93	0.500000
96	94	0.500000
96	95	0.500000
97	40	1.000000
97	41	1.500000
97	58	0.500000
97	61	1.000000
97	63	0.500000
97	65	1.000000
97	67	1.000000
97	79	0.500000
97	80	1.000000
97	81	1.000000
97	82	0.500000
97	83	1.000000
97	84	1.000000
97	85	0.500000
97	87	1.000000
97	88	1.000000
97	89	0.500000
97	90	1.000000
97	92	0.500000
97	93	1.000000
97	94	1.000000
97	95	1.000000
97	96	0.500000
98	40	1.000000
98	41	1.500000
98	58	0.500000
98	61	1.000000
98	63	0.500000
98	65	1.000000
98	67	1.000000
98	77	0.500000
98	79	0.500000
98	80	1.000000
98	81	1.000000
98	83	1.000000
98	84	1.000000
98	85	0.500000
98	87	1.000000
98	88	1.000000
98	89	0.500000
98	90	1.000000
98	92	0.500000
98	93	1.000000
98	94	1.000000
98	95	1.000000
98	96	0.500000
98	97	1.000000
99	42	1.500000
99	43	0.500000
99	44	0.500000
99	45	0.500000
99	47	0.500000
99	48	0.500000
99	49	1.000000
99	50	0.500000
99	51	0.500000
99	56	0.500000
99	57	0.500000
99	62	0.500000
99	72	0.500000
99	73	0.500000
99	82	0.500000
99	84	0.500000
99	86	1.000000
99	91	1.000000
100	40	1.000000
100	41	1.500000
100	58	0.500000
100	61	1.000000
100	63	0.500000
100	65	1.000000
100	67	1.000000
100	77	0.500000
100	79	0.500000
100	80	1.000000
100	81	1.000000
100	83	1.000000
100	84	1.000000
100	85	0.500000
100	87	1.000000
100	88	1.000000
100	89	0.500000
100	90	1.000000
100	92	0.500000
100	93	1.000000
100	94	1.000000
100	95	1.000000
100	96	0.500000
100	97	1.000000
100	98	1.000000
101	65	1.500000
101	77	0.500000
101	78	1.000000
101	79	0.500000
101	80	0.500000
101	87	0.500000
101	92	1.000000
101	94	0.500000
101	95	0.500000
102	40	0.500000
102	41	1.000000
102	61	0.500000
102	65	1.500000
102	67	0.500000
102	77	0.500000
102	78	1.000000
102	80	0.500000
102	81	0.500000
102	83	0.500000
102	84	0.500000
102	87	0.500000
102	88	0.500000
102	90	0.500000
102	92	1.000000
102	93	0.500000
102	94	0.500000
102	95	0.500000
102	97	0.500000
102	98	0.500000
102	100	0.500000
102	101	1.000000
103	40	1.000000
103	41	1.500000
103	58	0.500000
103	61	1.000000
103	63	0.500000
103	65	1.000000
103	67	1.000000
103	77	0.500000
103	79	0.500000
103	80	1.000000
103	81	1.000000
103	83	1.000000
103	84	1.000000
103	85	0.500000
103	87	1.000000
103	88	1.000000
103	89	0.500000
103	90	1.000000
103	92	0.500000
103	93	1.000000
103	94	1.000000
103	95	1.000000
103	96	0.500000
103	97	1.000000
103	98	1.000000
103	100	1.000000
103	102	0.500000
104	40	1.000000
104	41	1.500000
104	58	0.500000
104	61	1.000000
104	63	0.500000
104	65	1.000000
104	67	1.000000
104	79	0.500000
104	80	1.000000
104	81	1.000000
104	82	0.500000
104	83	1.000000
104	84	1.000000
104	85	0.500000
104	87	1.000000
104	88	1.000000
104	89	0.500000
104	90	1.000000
104	92	0.500000
104	93	1.000000
104	94	1.000000
104	95	1.000000
104	96	0.500000
104	97	1.000000
104	98	1.000000
104	100	1.000000
104	102	0.500000
104	103	1.000000
105	40	1.000000
105	41	1.500000
105	58	0.500000
105	61	1.000000
105	63	0.500000
105	65	1.000000
105	67	1.000000
105	77	0.500000
105	79	0.500000
105	80	1.000000
105	81	1.000000
105	83	1.000000
105	84	1.000000
105	85	0.500000
105	87	1.000000
105	88	1.000000
105	89	0.500000
105	90	1.000000
105	92	0.500000
105	93	1.000000
105	94	1.000000
105	95	1.000000
105	96	0.500000
105	97	1.000000
105	98	1.000000
105	100	1.000000
105	102	0.500000
105	103	1.000000
105	104	1.000000
106	40	1.000000
106	41	1.500000
106	58	0.500000
106	61	1.000000
106	63	0.500000
106	65	1.000000
106	67	1.000000
106	79	0.500000
106	80	1.000000
106	81	1.000000
106	82	0.500000
106	83	1.000000
106	84	1.000000
106	85	0.500000
106	87	1.000000
106	88	1.000000
106	89	0.500000
106	90	1.000000
106	92	0.500000
